ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
460094,0,0,0,0,0,0,0,0,0,0
460095,6,6,6,6,6,6,6,6,6,6
460096,0,0,0,0,0,0,0,0,0,0
460097,0,0,0,0,0,0,0,0,0,0
460098,0,0,0,0,0,0,0,0,0,0
460099,15,15,15,15,15,15,15,15,15,15
460100,13,13,13,13,13,13,13,13,13,13
460101,0,0,0,0,0,0,0,0,0,0
460102,0,0,0,0,0,0,0,0,0,0
460103,13,13,13,13,13,13,13,13,13,13
460104,0,0,0,0,0,0,0,0,0,0
460105,0,0,0,0,0,0,0,0,0,0
460106,24,24,24,24,24,24,24,24,24,24
460107,0,0,0,0,0,0,0,0,0,0
460108,21,21,21,21,21,21,21,21,21,21
460109,0,0,0,0,0,0,0,0,0,0
460110,0,0,0,0,0,20,0,0,0,0
460111,22,22,22,22,22,22,22,22,22,22
460112,0,0,0,0,0,0,0,0,0,0
460113,0,0,0,0,0,0,0,0,0,0
460114,0,0,0,0,0,0,0,0,0,0
460115,0,0,0,0,0,0,24,0,0,0
460116,0,0,0,0,0,0,0,0,0,0
460117,20,20,20,20,20,20,20,20,20,20
460118,0,0,0,0,0,0,0,0,0,0
460119,0,0,0,0,0,0,0,0,0,0
460120,0,0,0,0,0,0,0,0,0,0
460121,30,30,30,30,30,30,30,30,30,30
460122,0,0,0,0,0,0,0,0,0,0
460123,0,0,0,0,0,0,0,0,0,0
460124,19,19,19,19,19,19,19,19,19,19
460125,21,21,21,21,21,21,21,21,21,21
460126,25,25,25,25,25,25,25,25,25,25
460128,0,0,0,0,0,0,0,12,0,0
460129,0,0,0,0,0,0,0,0,0,0
460130,0,0,0,0,0,0,0,0,0,20
460131,0,18,23,26,0,7,0,0,14,0
460132,0,0,0,0,0,0,0,0,0,0
460133,3,3,3,3,3,3,3,3,3,3
470001,0,0,0,0,0,0,0,0,6,0
470002,0,0,0,0,0,0,0,0,0,0
470003,17,17,17,17,17,17,17,17,17,17
470004,13,13,13,13,13,13,13,13,13,13
470005,17,17,17,17,17,17,17,17,17,17
470006,15,15,15,15,15,15,15,15,15,15
470007,0,0,0,0,0,0,0,0,0,0
470008,23,0,0,0,10,0,0,0,0,29
470009,0,6,0,12,17,6,0,20,20,9
470010,0,0,0,0,0,0,0,0,0,0
470011,47,0,0,0,0,0,33,30,0,0
470012,12,0,0,0,0,0,0,0,0,0
470013,0,17,23,0,0,0,0,0,15,0
470014,0,0,0,10,0,18,0,45,0,0
470015,0,0,0,0,0,0,0,0,0,0
470016,0,0,0,0,0,0,0,0,0,0
470018,31,18,47,11,19,37,23,28,4,23
470019,0,0,0,0,0,0,0,0,0,0
470020,16,16,16,16,16,16,16,16,16,16
470021,15,18,15,15,15,15,15,15,15,15
470022,0,0,9,0,13,0,0,0,20,0
470023,26,0,29,6,12,0,22,15,8,0
470024,27,4,4,4,4,4,4,4,4,4
470025,12,0,8,0,20,27,0,0,0,0
470026,41,13,23,17,19,19,9,31,32,13
470027,0,0,0,0,0,0,0,0,0,0
470028,23,0,0,0,0,0,0,0,0,0
470029,0,0,0,0,0,0,0,0,0,0
470030,0,13,0,6,0,0,20,22,0,29
470031,17,0,0,0,0,0,0,0,0,0
470032,8,0,0,0,14,0,21,0,0,0
470033,0,0,0,0,0,0,0,0,0,0
470034,26,26,26,26,26,26,26,26,26,26
470035,28,28,28,28,28,28,28,28,28,28
470036,25,25,25,25,25,25,25,25,25,25
470037,0,0,0,0,0,0,0,0,0,0
470038,0,0,0,0,0,0,0,0,0,0
470039,0,0,0,0,0,0,0,20,6,0
470040,0,0,0,0,0,0,0,0,0,0
470041,0,0,0,0,0,0,0,0,0,0
470042,0,0,0,0,0,0,0,0,0,0
470043,0,0,0,0,0,0,0,0,0,0
470044,14,14,14,14,14,14,14,14,14,14
470046,0,0,0,0,0,0,0,0,0,0
470047,0,0,0,0,0,0,0,0,0,0
470048,0,0,0,0,0,0,0,0,0,0
470049,0,0,0,0,0,0,0,0,0,0
470050,0,19,0,0,0,0,0,0,0,0
470051,0,0,0,0,0,0,0,0,0,0
470052,0,0,0,0,0,0,0,0,0,0
470053,0,0,0,0,19,0,0,0,0,0
470055,3,3,3,3,3,3,3,3,3,3
470056,0,0,0,0,0,0,0,0,0,0
470057,0,19,41,0,10,24,0,15,13,24
470058,0,0,2,0,0,0,0,0,9,0
470059,0,0,0,0,0,0,0,0,0,0
470060,0,0,0,0,0,0,12,0,0,0
470061,0,0,0,0,0,0,0,0,0,0
470062,0,0,0,0,0,0,0,0,0,0
470063,0,0,0,0,0,0,0,0,0,0
470064,0,0,9,0,0,0,0,0,0,0
470065,6,0,0,11,0,11,0,0,0,0
470066,0,0,0,0,0,0,0,0,0,0
470067,0,0,0,0,0,0,0,27,0,0
470068,0,0,0,0,0,0,0,0,0,0
470069,0,0,0,0,0,0,0,0,0,0
470070,0,0,0,0,0,0,2,0,0,0
470071,0,0,0,0,0,0,0,0,0,0
470072,6,0,0,0,16,0,0,0,0,0
470073,0,5,0,20,0,0,0,12,0,5
470074,0,0,0,0,0,0,0,0,23,0
470075,0,0,0,0,0,0,0,22,0,0
470076,0,0,0,0,0,0,0,0,0,0
470077,0,0,0,0,0,0,0,0,0,0
470078,0,0,0,0,0,0,0,0,0,0
470079,0,0,0,0,0,0,0,16,0,0
470081,0,0,0,0,0,35,12,19,0,0
470082,0,0,0,0,0,0,0,0,0,0
470084,0,0,0,0,0,0,0,0,0,0
470085,0,0,0,0,0,0,0,0,0,0
470086,0,0,0,0,0,0,17,0,0,0
470087,0,0,0,0,0,0,0,0,0,0
470088,0,0,0,0,0,0,0,0,15,0
470089,0,0,0,0,0,9,0,19,0,0
470090,0,0,0,0,0,0,0,0,0,0
470091,0,0,0,0,0,0,0,0,0,0
470092,11,28,0,30,22,0,24,0,20,0
470093,0,0,0,0,0,0,0,0,0,0
470094,8,8,8,8,8,8,8,8,8,8
470095,10,10,10,10,10,10,10,10,10,10
470096,0,0,0,0,0,0,0,0,0,0
470097,12,12,12,12,12,12,12,12,12,12
470098,0,0,0,9,6,0,0,0,0,0
470099,0,0,0,0,0,0,0,0,0,0
470100,8,18,23,29,0,0,0,23,15,18
470101,0,0,0,0,0,0,0,0,0,0
470102,0,0,0,0,0,0,0,0,0,0
470103,0,0,0,0,0,0,0,0,0,0
470104,0,0,0,14,0,0,0,0,0,0
470105,0,0,0,0,0,0,0,0,0,0
470106,0,0,0,0,0,0,0,0,0,0
470107,0,14,14,0,0,0,19,0,0,0
470108,25,12,0,0,0,0,0,0,0,0
470109,19,19,19,19,19,19,19,19,19,19
470110,0,0,0,0,0,0,0,27,0,0
470111,0,0,0,0,0,0,0,0,0,0
470112,21,0,0,28,0,0,0,13,3,5
470113,0,0,0,0,0,0,0,0,0,0
470114,31,31,31,31,31,31,31,31,31,31
470115,0,0,0,0,0,0,0,0,0,0
470116,0,0,0,38,30,0,0,17,0,0
470117,36,17,19,15,0,24,7,24,11,14
470118,0,0,17,0,6,28,0,25,0,0
470119,15,15,15,15,15,15,15,15,15,15
470120,0,0,0,0,0,0,0,12,0,0
470121,0,0,0,0,0,0,0,0,0,0
470122,22,22,22,22,22,22,22,22,22,22
470123,0,0,0,0,0,0,0,0,0,0
470124,0,0,0,0,0,0,0,0,0,0
470125,0,0,0,0,0,0,0,0,0,0
470126,24,25,0,0,0,17,6,0,0,0
470127,26,26,26,26,26,26,26,26,26,26
470128,4,0,0,0,0,0,0,0,0,0
470129,0,0,0,0,0,0,0,0,0,0
470130,12,12,12,12,33,12,12,12,12,12
470131,0,0,0,0,0,0,0,0,0,0
470132,13,13,13,13,13,13,13,13,13,13
470133,7,7,7,7,7,7,7,7,7,7
470134,0,0,0,0,0,0,0,0,0,0
470135,0,0,0,0,0,0,0,0,0,0
470136,21,21,21,21,21,21,21,24,26,24
470137,15,15,15,15,15,15,15,15,15,15
470138,7,7,7,7,7,7,7,7,7,7
470139,0,0,0,0,0,0,0,0,0,0
470140,7,17,0,0,0,11,0,0,0,0
470142,12,12,12,12,12,12,12,12,12,12
470143,0,0,0,21,0,0,0,0,0,16
470144,0,0,0,40,0,0,0,23,15,0
470145,0,0,0,0,0,0,0,0,0,0
470146,0,0,0,0,0,0,0,0,0,0
470147,0,0,0,0,0,0,0,0,0,0
470148,0,22,0,0,16,0,0,0,0,14
470149,0,0,0,0,0,0,0,0,0,0
470150,0,0,0,0,0,0,0,0,0,0
470151,0,0,0,15,0,0,0,0,0,0
470152,19,19,19,19,19,19,19,19,19,19
470153,0,0,0,0,0,0,0,0,0,0
470154,7,7,7,7,7,7,7,7,7,7
470155,12,0,0,0,0,0,0,7,0,0
470156,14,0,13,41,29,22,0,13,0,0
470157,23,23,23,23,23,23,23,23,23,23
470158,0,0,0,0,0,0,0,0,0,0
470159,0,0,0,0,0,0,0,0,0,0
470160,24,24,24,24,24,24,24,24,24,24
470161,15,15,15,15,15,15,15,15,15,15
470162,0,8,4,0,0,0,0,0,0,0
470163,0,18,0,0,0,0,0,0,0,0
470164,24,24,24,24,24,24,24,24,24,24
470165,0,0,0,0,0,0,0,0,0,0
470166,0,0,0,0,0,0,0,0,0,0
470167,0,0,0,0,0,0,0,0,0,0
470168,0,0,0,0,0,0,0,0,0,0
470169,21,21,21,21,21,21,21,21,21,21
470170,0,0,0,0,0,0,0,0,0,0
470171,0,0,0,0,0,0,0,0,0,0
470172,19,19,19,19,19,19,19,19,19,19
470173,15,15,15,15,15,15,15,15,15,15
470174,0,0,17,0,0,0,0,0,0,0
470175,0,0,0,0,0,0,0,0,0,0
470176,13,24,13,13,13,13,13,13,13,14
470177,8,8,8,8,8,8,8,8,8,8
470178,0,15,0,11,22,0,5,20,10,16
470179,53,53,53,53,53,53,53,53,53,53
470180,0,0,0,0,0,0,0,0,0,15
470181,1,1,1,1,1,1,1,1,1,1
470182,0,0,0,0,0,0,0,0,0,0
470183,0,0,0,0,0,0,0,9,0,0
470184,0,0,0,0,0,0,0,0,0,0
470185,28,28,28,28,28,28,28,28,28,28
470186,0,0,0,0,0,0,7,0,0,0
470188,0,0,0,0,0,0,0,0,0,0
470189,0,0,0,0,0,0,0,0,0,35
470190,0,0,0,0,0,0,0,0,0,0
470191,0,0,0,0,0,0,5,0,0,0
470192,0,0,0,0,0,0,0,0,0,0
470193,27,27,27,27,27,27,27,27,27,27
470194,0,0,0,0,0,0,0,0,0,0
470195,0,0,0,17,0,0,0,0,0,0
470196,10,10,10,10,10,10,10,10,10,10
470197,0,0,0,0,0,0,0,0,0,0
470198,0,26,14,13,0,16,0,0,0,0
470199,7,21,7,19,4,2,13,16,18,24
470200,0,0,0,0,0,0,0,0,0,0
470201,0,0,0,0,0,0,0,0,0,0
470202,20,20,20,20,20,20,20,20,20,20
470203,22,22,22,22,22,22,22,22,22,22
470204,0,26,0,0,0,0,0,0,0,0
470205,0,0,0,0,0,0,0,0,0,0
470206,4,4,4,4,4,4,4,4,4,4
470207,0,0,0,0,8,0,0,0,0,0
470208,0,0,0,0,0,0,0,0,0,0
470209,0,0,0,0,0,0,0,0,0,0
470210,0,0,0,0,0,0,0,0,0,0
470211,17,17,17,17,17,17,17,17,17,17
470212,0,0,0,15,0,0,48,17,0,0
470213,0,0,0,0,0,0,0,0,0,0
470214,16,18,0,13,21,17,14,0,19,0
470216,1,1,1,1,1,1,1,1,1,1
470217,0,5,12,0,0,14,0,0,0,16
470219,0,0,0,0,0,0,0,0,0,0
470220,0,0,0,0,0,0,0,0,0,0
470222,0,0,14,0,0,0,0,0,8,0
470223,0,0,0,0,0,0,0,0,0,0
470224,0,14,0,0,0,0,0,0,0,0
470225,11,11,11,11,11,11,11,11,11,11
470226,0,0,0,0,0,0,0,0,0,0
470227,0,0,0,0,0,0,0,0,0,0
470228,0,0,0,0,0,0,0,0,0,0
470229,0,0,0,0,0,0,0,0,0,0
470230,0,0,0,12,0,11,0,0,0,2
470231,0,0,0,0,0,0,0,0,0,0
470232,0,0,0,0,0,0,0,0,0,0
470233,0,0,0,0,0,0,0,0,0,0
470234,0,0,0,0,0,0,0,0,0,0
470235,23,0,0,0,0,0,0,0,0,4
470236,0,28,0,0,0,0,16,0,13,0
470237,25,25,25,25,25,25,25,25,25,25
470238,18,18,18,18,18,18,18,18,18,18
470239,0,0,11,0,0,18,0,28,0,0
470240,0,11,0,0,0,11,0,0,0,0
470241,0,0,0,0,0,0,0,0,0,0
470242,0,0,0,0,0,0,0,0,0,0
470243,0,0,0,0,0,0,0,0,0,0
470244,10,10,10,10,10,10,10,10,10,10
470245,0,0,0,0,0,0,0,0,0,0
470246,0,0,0,0,16,0,0,0,0,0
470248,0,0,0,0,0,0,0,0,0,0
470249,0,0,0,0,0,0,0,0,0,0
470250,21,0,0,14,26,11,10,0,19,0
470251,15,15,15,15,15,15,15,15,15,15
470252,0,0,0,24,0,0,16,0,0,0
470253,0,0,18,0,0,0,0,0,0,5
470254,11,11,11,11,11,11,11,11,11,11
470255,11,7,13,13,6,9,4,8,29,0
470256,0,0,0,0,0,0,0,0,0,0
470258,7,24,12,25,2,13,11,34,17,9
470259,24,0,0,0,0,0,9,0,0,0
470260,0,0,0,0,0,0,0,0,0,0
470261,0,0,0,0,0,0,0,0,0,0
470262,11,17,11,0,3,0,2,0,18,8
470263,27,27,27,27,27,27,27,27,27,27
470264,0,14,0,0,0,0,0,0,0,0
470265,0,0,0,0,0,0,0,0,0,0
470266,0,0,0,0,0,0,0,18,0,0
470267,0,0,0,0,0,0,0,0,0,0
470268,0,0,0,0,0,0,0,0,0,0
470269,30,30,30,30,30,30,30,30,30,30
470270,0,0,5,0,0,0,0,0,5,0
470271,18,0,0,7,6,0,38,0,0,8
470272,10,10,10,10,10,10,10,20,10,24
470273,0,28,0,0,15,15,30,0,5,5
470274,0,0,0,0,0,0,0,0,0,0
470275,0,0,0,0,0,0,0,0,0,7
470276,0,0,0,0,0,0,0,0,0,0
470277,0,0,0,0,0,0,0,0,0,0
470278,20,20,20,20,20,20,20,20,20,20
470279,13,13,13,13,13,13,13,13,13,13
470280,19,19,19,19,19,19,19,19,19,19
470281,0,0,0,0,0,0,0,0,0,0
470282,0,0,0,0,0,0,0,0,0,0
470283,0,0,0,0,0,0,0,0,0,0
470284,0,0,0,0,0,0,0,0,0,0
470285,9,9,9,9,9,9,9,9,9,9
470286,0,0,0,21,0,0,19,0,0,0
470287,0,17,0,19,0,15,0,0,6,0
470288,0,0,0,0,0,0,0,0,0,0
470289,0,0,0,0,0,0,0,0,0,0
470290,24,17,12,19,0,4,7,23,23,27
470291,0,0,0,0,0,0,0,0,0,0
470293,0,0,0,0,0,0,0,0,0,0
470294,0,0,32,0,0,0,0,0,0,0
470295,0,0,0,0,0,0,0,0,0,0
470296,0,0,0,0,0,0,0,0,0,0
470297,0,0,0,0,0,13,0,0,0,0
470298,0,0,0,0,0,0,0,0,0,0
470299,0,8,0,0,0,0,0,0,0,0
470300,0,0,0,0,0,0,0,0,0,14
470301,0,0,5,0,5,0,0,25,18,0
470302,0,0,0,0,0,0,0,0,0,0
470303,13,18,26,18,12,7,7,7,19,12
470304,0,0,0,0,0,0,0,0,0,0
470305,0,0,0,0,0,0,0,0,0,0
470306,0,0,0,0,0,0,0,0,0,0
470307,0,0,0,0,0,0,0,0,0,0
470308,19,0,0,0,0,12,0,19,0,0
470309,0,0,0,0,0,0,0,0,0,0
470310,0,0,0,0,0,0,0,0,0,0
470311,0,0,0,0,7,0,0,0,28,0
470312,0,0,0,0,0,0,0,0,0,0
470313,19,19,19,19,19,19,19,19,19,19
470314,0,16,0,0,23,21,0,5,0,0
470315,0,0,0,0,0,0,0,0,0,0
470316,0,0,0,0,0,0,0,0,0,0
470317,13,0,0,0,0,14,0,0,17,0
470318,0,0,0,0,0,0,0,0,0,0
470319,0,0,0,0,0,0,0,0,0,0
470320,0,0,0,0,0,0,0,0,0,0
470321,0,0,0,0,0,0,0,0,0,0
470322,0,0,0,0,0,0,0,0,0,0
470323,0,0,0,0,0,0,0,0,0,0
470324,0,0,0,0,0,0,0,0,0,0
470325,0,34,16,5,11,0,30,0,0,18
470326,0,0,0,0,0,0,0,0,0,0
470327,0,0,0,0,0,0,0,0,0,0
470328,0,0,0,0,0,0,0,0,0,0
470329,0,0,0,0,0,0,0,0,0,0
470330,0,7,0,0,0,0,0,0,0,0
470331,2,2,2,2,2,2,2,2,2,2
470332,19,19,19,19,19,19,19,19,19,19
470333,0,0,0,0,0,0,0,0,0,0
470334,20,27,25,32,3,18,11,27,6,30
470335,10,19,0,19,19,26,15,19,30,30
470336,0,0,0,0,0,0,0,0,0,0
470337,13,13,13,28,13,13,13,26,13,13
470338,16,16,16,16,16,16,16,16,16,16
470339,0,0,0,0,0,0,0,0,0,0
470340,12,13,7,0,20,0,0,7,13,16
470341,0,17,9,0,17,13,4,8,10,0
470342,0,0,0,0,13,0,0,0,0,9
470343,0,0,0,0,0,0,0,0,0,0
470344,7,0,0,29,15,28,0,11,12,0
470345,0,0,0,0,0,0,0,0,0,0
470346,0,0,0,0,0,16,0,0,0,38
470347,26,0,0,0,9,0,0,0,0,0
470348,18,0,0,0,0,0,0,0,0,0
470349,0,0,0,0,0,0,0,0,0,0
470350,0,0,0,0,0,0,0,0,0,0
470351,20,20,20,20,20,20,20,20,20,20
470352,0,9,19,0,20,0,0,24,19,9
470353,0,0,0,0,0,0,0,0,0,13
470354,0,0,0,0,0,0,0,0,0,0
470355,0,0,0,0,0,19,0,9,0,20
470357,14,14,14,14,14,14,14,14,14,14
470358,0,0,0,0,0,0,0,0,0,0
470359,0,0,0,0,0,0,8,0,0,0
470360,0,0,12,0,0,0,0,0,0,0
470362,7,7,7,7,7,7,7,7,7,7
470363,0,0,0,0,0,0,0,0,0,0
470364,0,0,0,0,0,0,0,0,0,0
470365,22,22,22,22,22,22,22,22,22,22
470366,1,1,1,1,1,1,1,1,1,1
470367,0,0,0,0,0,0,0,0,0,0
470368,0,0,0,0,0,0,0,0,0,0
470369,0,8,0,0,9,0,0,0,0,21
470370,0,0,0,14,0,4,0,0,0,0
470371,0,0,0,0,0,0,16,0,0,0
470372,0,0,0,0,0,0,0,0,0,0
470373,10,10,10,10,10,10,10,10,10,10
470374,0,0,0,0,0,0,0,0,0,0
470375,21,21,21,21,21,21,21,21,21,21
470376,0,0,0,0,0,0,0,0,0,0
470377,2,30,14,15,21,28,10,10,8,22
470378,15,20,18,27,0,23,13,0,18,27
470379,0,0,0,0,0,0,0,0,0,0
470380,0,0,0,0,0,0,0,0,0,0
470381,17,17,17,17,17,17,17,17,17,17
470382,0,0,0,0,0,0,0,0,0,0
470383,0,0,0,0,0,0,0,0,0,0
470384,0,0,0,0,0,13,0,0,0,0
470386,0,0,0,0,0,0,0,0,0,0
470387,15,15,15,15,15,15,15,15,15,15
470388,0,0,0,29,0,0,0,0,0,0
470389,15,15,15,15,15,15,15,15,15,15
470390,0,0,0,0,0,0,0,0,0,5
470391,0,0,0,0,0,0,0,0,0,0
470392,0,0,0,0,0,0,0,0,0,0
470393,11,11,11,11,11,11,11,11,11,11
470394,0,22,0,0,0,0,0,0,0,0
470395,0,0,0,0,0,0,0,0,0,0
470396,13,23,16,0,0,6,0,8,38,3
470397,0,0,0,0,0,0,0,0,12,0
470398,26,26,26,26,26,26,26,26,26,26
470399,0,0,0,0,0,0,0,0,0,0
470400,2,2,2,2,2,2,2,2,2,2
470401,0,6,0,0,0,13,0,20,15,16
470402,11,11,11,11,11,11,11,11,11,11
470403,12,12,12,12,12,12,12,12,12,12
470404,0,0,0,0,0,0,0,0,21,0
470405,0,0,0,0,0,0,0,0,0,0
470406,18,0,0,0,0,7,0,0,7,0
470407,39,39,39,39,39,39,39,39,39,39
470408,0,0,0,0,0,0,0,0,0,0
470409,0,0,0,0,0,12,0,0,0,0
470410,0,5,18,9,10,14,0,0,21,12
470411,16,16,16,16,16,16,16,16,16,16
470412,9,9,15,9,9,9,9,9,12,9
470413,0,0,0,0,0,0,0,0,0,0
470414,0,0,0,0,0,0,0,0,0,0
470415,0,0,0,0,0,0,0,0,0,0
470416,0,0,0,0,0,0,0,0,0,0
470417,0,0,0,0,0,0,0,0,0,0
470418,0,0,0,0,0,0,0,0,0,0
470419,0,21,0,19,28,0,17,0,19,0
470420,0,19,29,0,0,10,0,14,14,9
470421,0,0,21,0,20,37,9,0,24,36
470422,6,0,0,0,0,0,27,13,0,0
470423,0,0,0,0,0,0,0,0,0,0
470424,0,0,0,7,0,0,0,0,0,0
470425,0,0,0,0,0,0,0,0,0,0
470426,0,0,15,0,0,0,0,0,19,0
470427,25,25,25,25,25,25,25,25,25,25
470428,0,0,0,0,0,0,0,0,0,0
470429,0,0,0,0,0,0,0,0,0,0
470430,0,0,0,0,0,0,0,0,0,0
470431,0,0,0,0,0,0,0,0,0,0
470432,0,0,0,0,0,0,0,0,0,0
470433,9,9,9,9,9,9,9,9,9,9
470434,36,11,14,0,0,0,0,26,0,0
470435,0,0,0,0,0,0,0,0,0,0
470436,0,0,0,0,0,0,0,0,0,0
470437,4,4,4,4,4,4,4,4,4,4
470438,0,0,22,14,21,12,22,15,6,46
470439,0,0,0,0,0,0,0,0,0,0
470440,8,0,0,0,5,22,0,9,0,10
470441,0,0,0,0,0,0,12,0,0,0
470442,0,4,0,0,0,0,0,0,0,0
470443,0,0,0,0,0,0,0,0,0,0
470444,16,32,0,0,0,0,0,0,0,0
470445,0,32,0,21,10,14,23,0,7,12
470446,0,0,0,0,0,0,0,0,0,0
470447,0,0,0,0,8,0,0,11,0,5
470448,0,16,0,0,0,0,16,0,0,0
470449,27,27,27,27,27,27,27,27,27,27
470450,0,0,0,0,0,0,0,0,0,0
470451,0,0,17,0,13,0,0,0,12,8
470452,20,20,20,20,20,20,20,20,20,20
470453,0,0,0,0,0,0,0,0,0,0
470454,0,0,0,0,0,0,0,0,0,15
470455,10,10,10,10,10,10,10,10,10,10
470456,0,0,0,0,0,0,0,0,0,0
470457,0,0,0,0,0,0,0,0,0,0
470458,0,0,0,0,0,0,0,0,2,0
470459,35,35,35,35,35,35,35,35,35,35
470460,0,0,0,0,0,0,0,0,0,0
470461,0,0,0,0,0,0,0,0,0,0
470462,0,0,0,0,0,0,0,0,0,0
470463,8,8,8,8,8,8,8,19,8,8
470464,0,0,0,0,0,0,0,0,0,0
470465,39,0,0,0,0,0,0,0,0,0
470466,14,14,14,14,14,14,14,14,14,14
470467,0,0,0,0,0,0,0,0,0,0
470468,0,0,0,0,0,0,0,0,0,0
470470,18,13,0,10,25,17,19,0,13,0
470471,0,0,0,0,0,0,20,0,0,0
470472,0,0,0,0,0,0,0,0,0,0
470473,0,0,0,31,0,17,0,0,0,0
470474,0,0,0,0,0,2,0,0,0,0
470475,0,0,0,0,13,0,0,17,0,0
470476,24,0,14,21,20,0,27,40,0,33
470477,0,17,0,0,0,28,18,33,4,11
470478,0,0,10,0,0,0,0,0,0,0
470480,16,16,16,16,16,16,16,16,16,16
470481,0,0,0,0,0,0,0,0,0,0
470482,16,0,14,0,0,0,0,0,0,7
470483,0,0,0,0,0,0,0,0,0,0
470484,0,0,0,0,0,0,0,0,0,0
470485,0,0,0,0,0,0,0,0,0,0
470486,0,0,0,9,0,0,0,0,0,0
470487,0,0,0,0,0,0,0,0,0,0
470488,10,10,10,10,10,10,10,10,10,10
470489,15,10,14,5,30,23,3,20,13,13
470490,26,26,26,26,26,26,26,26,26,26
470491,0,0,0,0,0,0,0,0,0,0
470492,22,22,22,22,22,22,22,22,22,22
470493,0,0,0,0,0,0,0,0,0,0
470494,0,0,0,0,0,0,0,0,0,0
470495,0,0,0,0,0,0,0,0,0,0
470496,0,0,0,0,0,0,0,0,0,0
470497,0,0,0,0,0,0,0,0,0,0
470498,0,0,0,0,15,0,0,0,0,0
470499,0,0,0,0,0,0,0,0,0,0
470500,0,18,0,15,22,0,23,19,24,0
470501,38,38,38,38,38,38,38,38,38,38
470502,10,12,0,0,2,0,0,24,25,7
470503,0,10,0,13,0,0,0,4,0,6
470504,0,24,23,0,0,0,0,15,10,0
470505,13,13,13,13,13,13,13,13,13,13
470506,16,16,16,16,16,16,16,16,16,16
470507,0,0,0,23,0,14,0,0,0,0
470508,0,6,0,0,0,0,0,0,0,0
470509,0,0,0,0,0,0,0,0,0,0
470510,0,0,7,15,0,0,21,0,0,0
470511,0,0,0,0,0,0,0,0,0,0
470512,0,0,0,0,0,0,0,0,0,0
470513,0,0,0,0,0,0,0,0,0,0
470514,12,12,12,12,12,12,12,12,12,12
470515,20,20,20,20,20,20,20,20,20,20
470516,15,15,15,15,15,15,15,15,15,15
470517,0,0,0,0,0,0,0,0,0,0
470518,0,11,0,23,0,14,0,0,0,0
470519,12,12,12,12,12,12,12,12,12,12
470520,0,0,0,0,0,0,0,0,0,0
470521,0,0,0,0,0,0,0,0,0,0
470522,0,0,0,0,0,0,0,0,0,0
470523,27,27,27,27,27,27,27,27,27,27
470524,0,20,0,0,0,0,0,0,0,0
470526,0,0,0,0,0,0,0,0,0,0
470527,0,0,0,0,0,0,0,0,0,0
470528,0,0,0,0,0,0,0,0,0,0
470529,2,2,2,2,2,2,2,2,2,2
470530,0,0,0,0,0,0,0,0,0,0
470531,12,12,12,12,12,12,12,12,12,12
470532,3,3,3,3,3,3,3,3,3,3
470533,0,0,0,0,0,0,0,0,0,0
470534,0,0,0,0,15,0,0,0,0,0
470535,15,0,0,0,0,24,0,0,0,0
470536,7,7,7,7,7,7,7,7,7,7
470537,17,17,17,17,17,17,17,17,17,17
470538,25,25,25,25,25,25,25,25,25,25
470539,13,17,22,15,8,25,17,18,19,23
470540,0,19,0,0,0,0,0,0,0,0
470541,0,0,0,0,0,0,0,0,0,0
470542,0,0,0,0,0,0,0,0,9,20
470543,0,0,0,0,0,17,0,0,0,0
470544,19,0,0,0,0,0,0,0,0,0
470545,14,14,0,26,25,0,0,30,37,18
470546,0,0,0,0,0,0,4,0,0,11
470547,10,34,15,8,13,8,26,2,17,5
470548,0,0,0,0,0,30,0,0,0,0
470549,10,10,10,10,10,10,10,10,10,10
470550,0,7,0,0,0,0,0,0,0,0
470551,0,0,0,0,0,0,0,26,0,7
470552,0,0,0,0,0,0,0,0,0,0
470553,0,0,0,0,0,0,0,0,0,0
470554,0,0,0,0,0,9,0,0,0,0
470555,0,0,0,20,0,11,0,0,19,24
470556,22,22,22,22,22,22,22,22,22,22
470557,22,0,0,0,0,0,0,0,0,0
470558,14,14,14,14,14,14,14,14,14,14
470559,0,0,0,0,11,0,0,0,0,0
470560,0,16,24,22,14,7,14,20,15,11
470561,0,0,24,0,0,3,0,15,22,0
470562,0,0,0,0,0,0,0,0,0,0
470563,0,0,0,0,0,0,0,0,0,0
470564,0,0,0,0,0,0,0,0,0,0
470565,0,0,0,0,0,0,0,0,0,0
470566,0,4,0,7,13,0,0,0,27,0
470567,14,14,14,14,14,14,14,14,14,14
470568,0,0,0,0,0,0,0,0,0,0
470569,0,0,0,9,0,29,0,25,0,0
470570,0,0,35,14,0,0,0,0,0,0
470571,0,0,0,0,0,0,0,0,0,0
470572,8,0,16,0,0,37,0,0,0,0
470573,0,0,0,0,0,0,0,0,0,0
470574,0,24,0,0,0,0,0,0,0,0
470575,2,2,2,2,6,2,2,2,2,2
470577,10,10,10,10,10,10,10,10,10,10
470578,0,0,8,0,19,0,0,0,0,12
470579,0,0,0,0,0,0,0,0,0,0
470580,18,18,18,18,18,18,18,18,18,18
470581,11,0,21,0,16,0,24,0,0,0
470582,0,2,0,0,0,0,0,0,0,0
470583,12,12,12,12,12,12,12,12,12,12
470584,0,0,0,0,0,0,0,0,0,0
470585,19,19,19,19,19,19,19,19,19,19
470586,0,0,0,0,0,0,0,0,0,0
470587,0,0,15,0,0,20,0,12,0,0
470588,0,0,0,0,0,0,0,0,0,0
